EarthPod Sensor Log
Created: Mon Jul  6 04:24:23 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Mon Jul  6 17:13:20 2020,6.216,40.05,21.217,1313.28,96.700457031,0,0.0,0.623,38.05,0
Mon Jul  6 17:13:27 2020,6.213,40.088,21.685,1416.96,96.6999375,0,0.0,0.248,42.58,0
Mon Jul  6 17:13:34 2020,6.211,40.09,18.916,1451.52,96.697804687,1,0.00853324746417646,0.494,38.21,0
Mon Jul  6 17:13:41 2020,6.217,40.052,19.635,1355.52,96.698652343,0,0.0,0.189,44.96,0
Mon Jul  6 17:13:48 2020,6.21,40.085,21.299,1303.04,96.701324218,0,0.0,0.269,42.92,0
Mon Jul  6 17:13:55 2020,6.215,40.108,22.18,1268.48,96.700292968,0,0.0,0.304,42.4,0
Mon Jul  6 17:14:02 2020,6.215,40.125,22.193,1260.8,96.700542968,0,0.0,0.23,44.65,0
Mon Jul  6 17:14:09 2020,6.213,40.133,21.261,1243.52,96.697980468,0,0.0,0.511,38.53,0
Mon Jul  6 17:14:16 2020,6.213,40.171,22.871,1274.88,96.7003125,0,0.0,0.701,38.04,0
Mon Jul  6 17:14:23 2020,6.211,40.148,20.443,1373.44,96.701179687,0,0.0,0.423,38.28,0
Mon Jul  6 17:14:30 2020,6.213,40.161,21.382,1179.52,96.702703125,0,0.0,0.262,42.89,0
Mon Jul  6 17:14:37 2020,6.215,40.168,22.448,1395.2,96.700042968,0,0.0,0.411,39.03,0
Mon Jul  6 17:14:44 2020,6.213,40.216,21.842,1263.36,96.702277343,0,0.0,0.288,42.52,0
Mon Jul  6 17:14:51 2020,6.21,40.229,22.067,1182.08,96.704441406,0,0.0,0.359,40.61,0
Mon Jul  6 17:14:58 2020,6.214,40.241,21.83,1193.6,96.699308593,0,0.0,0.324,40.87,0
Mon Jul  6 17:15:05 2020,6.216,40.229,21.447,1193.6,96.700394531,0,0.0,0.585,39.1,0
Mon Jul  6 17:15:12 2020,6.211,40.211,19.541,1192.96,96.701082031,0,0.0,0.566,38.49,0
Mon Jul  6 17:15:19 2020,6.214,40.188,18.399,1184.64,96.700035156,0,0.0,0.72,38.23,0
Mon Jul  6 17:15:27 2020,6.215,40.191,18.214,1224.32,96.69746875,0,0.0,0.36,39.4,0
Mon Jul  6 17:15:34 2020,6.214,40.153,18.896,1228.8,96.697894531,0,0.0,0.418,38.78,0
Mon Jul  6 17:15:41 2020,6.212,40.186,19.911,1196.8,96.700011718,0,0.0,0.447,39.09,0
Mon Jul  6 17:15:48 2020,6.214,40.213,19.47,1198.72,96.699027343,0,0.0,0.223,44.46,0
Mon Jul  6 17:15:55 2020,6.211,40.221,18.772,1197.44,96.699921875,0,0.0,0.224,43.78,0
Mon Jul  6 17:16:02 2020,6.214,40.193,19.473,1166.08,96.699132812,0,0.0,0.409,39.23,0
Mon Jul  6 17:16:09 2020,6.213,40.256,20.82,1160.32,96.699800781,0,0.0,0.674,37.78,0
Mon Jul  6 17:16:16 2020,6.215,40.279,20.077,1159.68,96.701742187,0,0.0,0.402,38.67,0
Mon Jul  6 17:16:23 2020,6.213,40.241,21.516,1157.12,96.700683593,0,0.0,0.466,38.67,0
Mon Jul  6 17:16:30 2020,6.215,40.259,18.765,1158.4,96.699675781,0,0.0,0.449,38.14,0
Mon Jul  6 17:16:37 2020,6.215,40.241,18.528,1159.04,96.701261718,0,0.0,0.697,37.84,0
Mon Jul  6 17:16:44 2020,6.212,40.223,20.028,1173.76,96.703203125,0,0.0,0.37,38.45,0
Mon Jul  6 17:16:51 2020,6.213,40.206,21.162,1159.04,96.704644531,0,0.0,0.872,37.0,0
Mon Jul  6 17:16:58 2020,6.212,40.239,19.412,1172.48,96.70275,0,0.0,0.402,37.79,0
Mon Jul  6 17:17:05 2020,6.243,40.196,18.049,1160.32,96.704417968,0,0.0,0.343,39.98,0
Mon Jul  6 17:17:12 2020,6.211,40.178,19.564,1160.32,96.701457031,0,0.0,0.54,38.11,0
Mon Jul  6 17:17:19 2020,6.215,40.226,19.963,1160.32,96.697839843,0,0.0,0.809,37.65,0
Mon Jul  6 17:17:26 2020,6.212,40.188,19.979,1159.68,96.700292968,0,0.0,0.428,37.5,0
Mon Jul  6 17:17:33 2020,6.213,40.231,19.139,1159.68,96.698878906,0,0.0,0.313,40.72,0
Mon Jul  6 17:17:40 2020,6.214,40.208,18.655,1157.76,96.700546875,1,0.008529127775989699,0.396,38.24,0
Mon Jul  6 17:17:47 2020,6.212,40.201,17.762,1157.76,96.699277343,0,0.0,0.514,37.88,0
Mon Jul  6 17:17:54 2020,6.216,40.218,18.505,1156.48,96.700804687,0,0.0,0.619,37.41,0
Mon Jul  6 17:18:01 2020,6.213,40.216,18.55,1156.48,96.702410156,0,0.0,0.736,37.78,0
Mon Jul  6 17:18:08 2020,6.21,40.234,19.775,1155.2,96.700554687,0,0.0,0.814,37.16,0
Mon Jul  6 17:18:16 2020,6.215,40.246,18.952,1155.2,96.700980468,0,0.0,0.68,37.67,0
Mon Jul  6 17:18:23 2020,6.213,40.223,18.258,1155.2,96.699335937,0,0.0,0.682,37.48,0
Mon Jul  6 17:18:30 2020,6.215,40.221,19.252,1157.12,96.698914062,42,0.35816572807723246,0.943,37.2,0
Mon Jul  6 17:18:37 2020,6.214,40.193,17.999,1155.84,96.700546875,92,0.7846797553910524,0.826,36.91,0
Mon Jul  6 17:18:44 2020,6.211,40.211,18.08,1156.48,96.700898437,71,0.6058605699565287,0.724,37.02,0
Mon Jul  6 17:18:51 2020,6.214,40.178,17.739,1156.48,96.699824218,12,0.10234953331187639,0.6,37.27,0
Mon Jul  6 17:18:58 2020,6.213,40.156,18.028,1161.6,96.698207031,0,0.0,0.24,42.87,0
Mon Jul  6 17:19:05 2020,6.212,40.133,18.365,1169.28,96.699433593,0,0.0,0.31,41.41,0
Mon Jul  6 17:19:12 2020,6.214,40.166,19.541,1163.52,96.699195312,0,0.0,0.424,37.88,0
Mon Jul  6 17:19:19 2020,6.215,40.168,19.216,1156.48,96.699929687,0,0.0,0.687,37.37,0
Mon Jul  6 17:19:26 2020,6.21,40.196,19.419,1157.12,96.699765625,0,0.0,0.726,37.28,0
Mon Jul  6 17:19:33 2020,6.215,40.229,19.888,1158.4,96.697003906,0,0.0,0.714,36.91,0
Mon Jul  6 17:19:40 2020,6.215,40.211,19.157,1157.76,96.698847656,0,0.0,0.6,37.29,0
Mon Jul  6 17:19:47 2020,6.211,40.223,20.126,1157.76,96.698628906,0,0.0,0.716,37.19,0
Mon Jul  6 17:19:54 2020,6.214,40.256,19.355,1157.76,96.695589843,0,0.0,0.464,37.6,0
Mon Jul  6 17:20:01 2020,6.216,40.239,19.949,1159.04,96.698425781,0,0.0,0.374,38.43,0
Mon Jul  6 17:20:08 2020,6.215,40.251,20.997,1159.04,96.699417968,0,0.0,0.378,39.31,0
Mon Jul  6 17:20:15 2020,6.214,40.269,21.231,1160.32,96.699800781,0,0.0,0.33,40.23,0
Mon Jul  6 17:20:22 2020,6.214,40.261,21.485,1160.32,96.702304687,0,0.0,0.212,44.67,0
Mon Jul  6 17:20:29 2020,6.214,40.274,21.771,1158.4,96.70084375,0,0.0,0.206,45.12,0
Mon Jul  6 17:20:36 2020,6.212,40.307,21.235,1156.48,96.700417968,0,0.0,0.195,45.52,0
Mon Jul  6 17:20:43 2020,6.214,40.309,19.61,1157.76,96.699339843,0,0.0,0.499,38.26,0
Mon Jul  6 17:20:50 2020,6.21,40.317,21.528,1157.12,96.702914062,0,0.0,0.449,39.31,0
Mon Jul  6 17:20:57 2020,6.213,40.334,21.02,1156.48,96.700730468,0,0.0,0.521,38.05,0
Mon Jul  6 17:21:04 2020,6.216,40.322,20.915,1156.48,96.701859375,0,0.0,0.415,38.36,0
Mon Jul  6 17:21:12 2020,6.213,40.324,21.365,1153.92,96.702378906,0,0.0,0.847,37.44,0
Mon Jul  6 17:21:19 2020,6.215,40.352,19.538,1152.64,96.698441406,74,0.631053901850362,0.78,37.33,0
Mon Jul  6 17:21:26 2020,6.214,40.294,19.064,1155.84,96.700058593,72,0.6140971998712584,0.932,37.58,0
Mon Jul  6 17:21:33 2020,6.211,40.251,19.96,1156.48,96.702449218,15,0.12799871196264692,0.427,37.84,0
Mon Jul  6 17:21:40 2020,6.211,40.264,21.542,1155.84,96.699988281,0,0.0,0.403,37.97,0
Mon Jul  6 17:21:47 2020,6.215,40.337,20.838,1155.84,96.703714843,0,0.0,0.475,38.01,0
Mon Jul  6 17:21:54 2020,6.214,40.319,20.468,1155.84,96.7035,0,0.0,0.215,44.27,0
Mon Jul  6 17:22:01 2020,6.213,40.312,21.461,1154.56,96.702207031,0,0.0,0.614,38.19,0
Mon Jul  6 17:22:08 2020,6.215,40.304,21.768,1156.48,96.700953125,0,0.0,0.475,37.9,0
Mon Jul  6 17:22:15 2020,6.212,40.352,21.15,1155.2,96.700542968,0,0.0,0.602,38.17,0
Mon Jul  6 17:22:22 2020,6.213,40.349,21.264,1155.2,96.700378906,0,0.0,0.553,37.63,0
Mon Jul  6 17:22:29 2020,6.213,40.342,20.664,1155.2,96.706078125,0,0.0,0.485,37.62,0
Mon Jul  6 17:22:36 2020,6.216,40.364,19.717,1155.2,96.701792968,0,0.0,0.631,37.55,0
Mon Jul  6 17:22:43 2020,6.21,40.337,18.739,1155.2,96.70203125,0,0.0,0.54,38.14,0
Mon Jul  6 17:22:50 2020,6.218,40.309,20.336,1156.48,96.701355468,0,0.0,0.244,42.83,0
Mon Jul  6 17:22:57 2020,6.21,40.352,20.558,1156.48,96.701890625,0,0.0,0.486,38.74,0
Mon Jul  6 17:23:04 2020,6.213,40.309,21.191,1155.84,96.702519531,0,0.0,0.556,38.14,0
Mon Jul  6 17:23:11 2020,6.215,40.327,21.11,1159.04,96.700671875,0,0.0,0.418,38.05,0
Mon Jul  6 17:23:18 2020,6.212,40.375,20.202,1160.32,96.7010625,0,0.0,0.518,38.19,0
Mon Jul  6 17:23:25 2020,6.213,40.332,20.845,1160.96,96.70271875,0,0.0,0.205,43.66,0
Mon Jul  6 17:23:32 2020,6.213,40.37,20.84,1168.0,96.704085937,0,0.0,0.443,38.45,0
Mon Jul  6 17:23:39 2020,6.214,40.362,19.886,1163.52,96.701902343,0,0.0,0.66,38.3,0
Mon Jul  6 17:23:46 2020,6.214,40.359,21.53,1169.28,96.701558593,0,0.0,0.737,37.4,0
Mon Jul  6 17:23:53 2020,6.217,40.362,21.098,1182.08,96.704550781,0,0.0,0.858,37.2,0
Mon Jul  6 17:24:01 2020,6.213,40.41,20.169,1180.8,96.698714843,0,0.0,0.941,38.04,0
Mon Jul  6 17:24:08 2020,6.21,40.387,20.643,1181.44,96.703300781,0,0.0,0.541,37.58,0
Mon Jul  6 17:24:15 2020,6.217,40.375,19.555,1184.64,96.703640625,0,0.0,0.665,37.44,0
Mon Jul  6 17:24:22 2020,6.211,40.372,19.978,1188.48,96.699367187,0,0.0,0.502,37.75,0
Mon Jul  6 17:24:29 2020,6.211,40.4,19.467,1214.72,96.703757812,0,0.0,0.586,37.63,0
Mon Jul  6 17:24:36 2020,6.216,40.432,20.561,1217.92,96.701726562,0,0.0,0.237,43.38,0
Mon Jul  6 17:24:43 2020,6.216,40.37,20.565,1215.36,96.702050781,1,0.008526383526383526,0.36,40.26,0
Mon Jul  6 17:24:50 2020,6.215,40.382,21.253,1239.04,96.703882812,0,0.0,0.259,42.76,0
Mon Jul  6 17:24:57 2020,6.217,40.41,20.541,1232.64,96.703800781,0,0.0,0.233,43.66,0
Mon Jul  6 17:25:04 2020,6.214,40.432,18.861,1275.52,96.706394531,0,0.0,0.417,38.53,0
Mon Jul  6 17:25:11 2020,6.215,40.405,18.817,1383.68,96.703464843,0,0.0,0.751,38.28,0
Mon Jul  6 17:25:18 2020,6.217,40.427,21.049,1350.4,96.702914062,0,0.0,0.607,37.87,0
Mon Jul  6 17:25:25 2020,6.215,40.48,19.29,1300.48,96.702671875,0,0.0,0.43,38.35,0
Mon Jul  6 17:25:32 2020,6.214,40.458,19.636,1349.12,96.705464843,0,0.0,0.283,41.78,0
Mon Jul  6 17:25:39 2020,6.217,40.43,20.755,1447.68,96.704679687,0,0.0,0.792,37.9,0
Mon Jul  6 17:25:46 2020,6.213,40.478,21.052,1460.48,96.706625,0,0.0,0.733,37.74,0
Mon Jul  6 17:25:53 2020,6.211,40.475,20.257,1463.04,96.705257812,0,0.0,0.77,37.7,0
Mon Jul  6 17:26:00 2020,6.213,40.493,18.51,1548.8,96.706578125,0,0.0,0.793,37.23,0
Mon Jul  6 17:26:07 2020,6.214,40.475,19.204,1512.96,96.705730468,0,0.0,0.68,37.34,0
Mon Jul  6 17:26:14 2020,6.214,40.427,18.946,1543.68,96.705890625,0,0.0,0.444,37.71,0
Mon Jul  6 17:26:21 2020,6.215,40.44,19.778,1547.52,96.704480468,0,0.0,0.616,37.57,0
Mon Jul  6 17:26:28 2020,6.215,40.448,18.382,1529.6,96.704410156,0,0.0,0.353,40.44,0
Mon Jul  6 17:26:35 2020,6.213,40.42,18.954,1528.32,96.706050781,0,0.0,0.663,37.97,0
Mon Jul  6 17:26:42 2020,6.217,40.412,17.93,1463.04,96.705546875,0,0.0,0.234,43.62,0
Mon Jul  6 17:26:50 2020,6.211,40.405,19.244,1372.16,96.705128906,0,0.0,0.485,38.11,0
Mon Jul  6 17:26:57 2020,6.212,40.438,20.722,1428.48,96.706296875,0,0.0,0.572,37.96,0
Mon Jul  6 17:27:04 2020,6.215,40.47,20.69,1420.8,96.706085937,0,0.0,0.586,37.81,0
Mon Jul  6 17:27:11 2020,6.214,40.503,21.174,1227.52,96.706792968,0,0.0,0.716,37.48,0
Mon Jul  6 17:27:18 2020,6.21,40.475,20.825,1215.36,96.704761718,0,0.0,0.608,38.17,0
Mon Jul  6 17:27:25 2020,6.212,40.488,21.656,1303.04,96.705390625,0,0.0,0.698,37.54,0
Mon Jul  6 17:27:32 2020,6.213,40.5,19.021,1301.12,96.709589843,0,0.0,0.53,37.93,0
Mon Jul  6 17:27:39 2020,6.212,40.493,18.275,1260.8,96.70715625,0,0.0,0.615,37.77,0
Mon Jul  6 17:27:46 2020,6.214,40.511,19.104,1253.76,96.705960937,0,0.0,0.627,37.5,0
Mon Jul  6 17:27:53 2020,6.214,40.518,20.1,1219.2,96.707300781,0,0.0,0.285,41.08,0
Mon Jul  6 17:28:00 2020,6.215,40.531,19.589,1226.24,96.706019531,0,0.0,0.538,38.21,0
Mon Jul  6 17:28:07 2020,6.218,40.538,20.204,1209.6,96.708644531,0,0.0,0.942,37.22,0
Mon Jul  6 17:28:14 2020,6.212,40.561,20.629,1193.6,96.709285156,0,0.0,0.776,37.01,0
Mon Jul  6 17:28:21 2020,6.212,40.558,20.53,1203.2,96.7098125,0,0.0,0.615,37.53,0
Mon Jul  6 17:28:28 2020,6.216,40.586,19.543,1176.96,96.70728125,0,0.0,0.581,37.55,0
Mon Jul  6 17:28:35 2020,6.212,40.543,19.731,1176.32,96.704222656,0,0.0,0.321,40.3,0
Mon Jul  6 17:28:42 2020,6.214,40.561,19.842,1177.6,96.708070312,0,0.0,0.402,38.29,0
Mon Jul  6 17:28:49 2020,6.213,40.523,20.414,1171.2,96.706484375,0,0.0,0.542,37.89,0
Mon Jul  6 17:28:56 2020,6.213,40.561,21.081,1176.32,96.706941406,0,0.0,0.731,38.5,0
Mon Jul  6 17:29:03 2020,6.214,40.568,20.399,1176.96,96.707941406,0,0.0,0.648,37.71,0
Mon Jul  6 17:29:10 2020,6.217,40.596,20.23,1174.4,96.705953125,0,0.0,0.706,37.74,0
Mon Jul  6 17:29:17 2020,6.212,40.584,20.439,1171.2,96.708105468,0,0.0,0.886,37.83,0
Mon Jul  6 17:29:24 2020,6.213,40.596,21.176,1174.4,96.710460937,0,0.0,0.802,37.21,0
Mon Jul  6 17:29:31 2020,6.213,40.599,21.015,1180.8,96.706636718,0,0.0,0.362,39.13,0
Mon Jul  6 17:29:39 2020,6.211,40.626,20.471,1175.04,96.708550781,0,0.0,0.885,37.12,0
Mon Jul  6 17:29:46 2020,6.213,40.604,20.484,1175.04,96.706707031,0,0.0,0.726,37.42,0
Mon Jul  6 17:29:53 2020,6.214,40.596,19.14,1174.4,96.706113281,0,0.0,0.618,37.55,0
Mon Jul  6 17:30:00 2020,6.215,40.553,17.79,1176.32,96.7049375,0,0.0,0.373,38.77,0
Mon Jul  6 17:30:07 2020,6.212,40.576,17.602,1175.04,96.706082031,1,0.00853187379265937,0.359,39.18,0
Mon Jul  6 17:30:14 2020,6.215,40.528,18.644,1176.96,96.708820312,0,0.0,0.71,37.63,0
Mon Jul  6 17:30:21 2020,6.212,40.536,18.93,1176.32,96.708285156,0,0.0,0.424,37.95,0
Mon Jul  6 17:30:28 2020,6.215,40.503,19.602,1176.32,96.708492187,0,0.0,0.382,39.25,0
Mon Jul  6 17:30:35 2020,6.216,40.47,18.902,1178.24,96.708316406,0,0.0,0.585,38.12,0
Mon Jul  6 17:30:42 2020,6.214,40.483,19.676,1175.04,96.71040625,0,0.0,0.594,37.92,0
Mon Jul  6 17:30:49 2020,6.213,40.505,20.449,1172.48,96.708613281,0,0.0,0.962,37.44,0
Mon Jul  6 17:30:56 2020,6.216,40.508,19.886,1178.88,96.710621093,0,0.0,0.752,37.88,0
Mon Jul  6 17:31:03 2020,6.214,40.49,20.153,1174.4,96.71409375,0,0.0,0.694,37.99,0
Mon Jul  6 17:31:10 2020,6.215,40.518,17.903,1175.68,96.711058593,0,0.0,0.319,40.87,0
Mon Jul  6 17:31:17 2020,6.214,40.536,19.064,1174.4,96.713128906,0,0.0,0.567,38.32,0
Mon Jul  6 17:31:24 2020,6.21,40.523,19.688,1175.68,96.71053125,0,0.0,0.333,40.94,0
Mon Jul  6 17:31:31 2020,6.212,40.505,19.772,1180.16,96.709070312,0,0.0,0.31,41.17,0
Mon Jul  6 17:31:38 2020,6.217,40.528,20.402,1176.96,96.710796875,0,0.0,0.444,38.7,0
Mon Jul  6 17:31:45 2020,6.21,40.546,20.156,1178.24,96.711003906,0,0.0,0.993,37.95,0
Mon Jul  6 17:31:52 2020,6.213,40.558,20.344,1187.84,96.711890625,0,0.0,0.39,39.08,0
Mon Jul  6 17:31:59 2020,6.216,40.551,20.947,1192.96,96.713324218,0,0.0,0.484,39.01,0
Mon Jul  6 17:32:06 2020,6.212,40.609,21.385,1186.56,96.707945312,0,0.0,0.477,39.14,0
Mon Jul  6 17:32:13 2020,6.214,40.611,19.769,1182.08,96.712105468,4,0.034116511103958795,0.86,38.15,0
Mon Jul  6 17:32:20 2020,6.215,40.599,19.63,1179.52,96.710945312,0,0.0,0.857,37.85,0
Mon Jul  6 17:32:27 2020,6.214,40.596,19.83,1182.72,96.713058593,0,0.0,0.842,37.65,0
Mon Jul  6 17:32:35 2020,6.213,40.584,19.7,1182.72,96.711308593,0,0.0,0.626,37.98,0
Mon Jul  6 17:32:42 2020,6.215,40.621,19.311,1181.44,96.709101562,0,0.0,0.311,40.82,0
Mon Jul  6 17:32:49 2020,6.21,40.584,19.969,1193.6,96.713664062,0,0.0,0.481,38.12,0
Mon Jul  6 17:32:56 2020,6.214,40.576,19.506,1184.0,96.715164062,0,0.0,0.671,38.43,0
Mon Jul  6 17:33:03 2020,6.215,40.639,20.008,1188.48,96.7136875,0,0.0,0.682,37.82,0
Mon Jul  6 17:33:10 2020,6.211,40.616,20.007,1189.12,96.7158125,0,0.0,0.542,38.16,0
Mon Jul  6 17:33:17 2020,6.215,40.669,20.433,1189.76,96.715394531,0,0.0,0.659,37.81,0
Mon Jul  6 17:33:24 2020,6.216,40.636,21.069,1189.12,96.716003906,0,0.0,0.906,37.94,0
Mon Jul  6 17:33:31 2020,6.211,40.679,19.538,1192.32,96.715457031,0,0.0,0.54,38.18,0
Mon Jul  6 17:33:38 2020,6.213,40.682,18.081,1199.36,96.713441406,0,0.0,0.156,45.23,0
Mon Jul  6 17:33:45 2020,6.217,40.689,19.258,1210.24,96.718699218,0,0.0,0.464,39.37,0
Mon Jul  6 17:33:52 2020,6.212,40.672,18.884,1203.84,96.711386718,0,0.0,0.241,44.06,0
Mon Jul  6 17:33:59 2020,6.216,40.669,19.743,1203.84,96.712449218,0,0.0,0.635,38.64,0
Mon Jul  6 17:34:06 2020,6.216,40.697,20.773,1218.56,96.716066406,0,0.0,0.627,37.82,0
Mon Jul  6 17:34:13 2020,6.214,40.709,20.53,1230.08,96.713199218,0,0.0,0.534,38.85,0
Mon Jul  6 17:34:20 2020,6.213,40.712,20.169,1223.68,96.712757812,0,0.0,0.347,40.13,0
Mon Jul  6 17:34:27 2020,6.213,40.735,19.053,1241.6,96.713925781,0,0.0,0.616,39.21,0
Mon Jul  6 17:34:34 2020,6.211,40.722,19.909,1237.76,96.714753906,0,0.0,0.763,38.16,0
Mon Jul  6 17:34:41 2020,6.213,40.74,19.651,1280.0,96.714179687,0,0.0,0.491,38.86,0
Mon Jul  6 17:34:48 2020,6.216,40.762,20.645,1294.08,96.71496875,0,0.0,0.377,39.32,0
Mon Jul  6 17:34:55 2020,6.212,40.735,18.247,1260.8,96.715871093,0,0.0,0.204,45.45,0
Mon Jul  6 17:35:02 2020,6.21,40.752,18.695,1336.32,96.713507812,0,0.0,0.337,40.92,0
Mon Jul  6 17:35:09 2020,6.217,40.725,18.785,1283.84,96.714136718,0,0.0,0.223,45.13,0
Mon Jul  6 17:35:16 2020,6.214,40.722,18.31,1274.88,96.713625,0,0.0,0.638,38.91,0
Mon Jul  6 17:35:24 2020,6.212,40.755,19.139,1314.56,96.713605468,1,0.00853187379265937,0.367,40.4,0
Mon Jul  6 17:35:31 2020,6.215,40.818,20.135,1349.12,96.713019531,0,0.0,0.201,45.6,0
Mon Jul  6 17:35:38 2020,6.212,40.79,19.932,1351.68,96.714648437,0,0.0,0.674,38.75,0
Mon Jul  6 17:35:45 2020,6.215,40.833,21.194,1342.72,96.713496093,0,0.0,0.267,42.56,0
Mon Jul  6 17:35:52 2020,6.213,40.825,18.809,1333.76,96.712875,0,0.0,0.549,39.78,0
Mon Jul  6 17:35:59 2020,6.211,40.843,19.647,1405.44,96.712992187,0,0.0,0.513,39.4,0
Mon Jul  6 17:36:06 2020,6.212,40.85,19.465,1332.48,96.713078125,0,0.0,0.275,43.48,0
Mon Jul  6 17:36:13 2020,6.216,40.828,20.019,1332.48,96.711375,0,0.0,0.384,39.86,0
Mon Jul  6 17:36:20 2020,6.213,40.881,20.1,1335.04,96.71690625,0,0.0,0.664,38.85,0
Mon Jul  6 17:36:27 2020,6.212,40.843,20.248,1364.48,96.716960937,0,0.0,0.747,38.48,0
Mon Jul  6 17:36:34 2020,6.213,40.876,18.894,1367.04,96.717417968,0,0.0,0.402,38.69,0
Mon Jul  6 17:36:41 2020,6.21,40.883,18.817,1376.0,96.715789062,0,0.0,0.906,38.3,0
Mon Jul  6 17:36:48 2020,6.217,40.886,19.154,1337.6,96.714898437,0,0.0,0.426,38.27,0
Mon Jul  6 17:36:55 2020,6.212,40.888,18.31,1332.48,96.715898437,0,0.0,0.407,38.64,0
Mon Jul  6 17:37:02 2020,6.212,40.855,19.944,1314.56,96.715207031,0,0.0,0.391,39.67,0
Mon Jul  6 17:37:09 2020,6.211,40.908,19.454,1312.0,96.717726562,0,0.0,0.428,39.41,0
Mon Jul  6 17:37:16 2020,6.213,40.896,18.794,1304.32,96.719863281,0,0.0,0.66,38.03,0
Mon Jul  6 17:37:23 2020,6.21,40.903,20.031,1292.16,96.718726562,0,0.0,0.839,38.2,0
Mon Jul  6 17:37:30 2020,6.21,40.916,18.785,1300.48,96.71284375,0,0.0,0.229,43.88,0
Mon Jul  6 17:37:37 2020,6.213,40.913,18.515,1285.12,96.716320312,0,0.0,0.712,38.08,0
Mon Jul  6 17:37:44 2020,6.213,40.926,17.716,1289.6,96.71165625,0,0.0,0.74,37.77,0
Mon Jul  6 17:37:51 2020,6.216,40.944,18.42,1260.16,96.7165,0,0.0,0.377,39.44,0
Mon Jul  6 17:37:58 2020,6.214,40.961,17.665,1261.44,96.717058593,0,0.0,0.375,39.92,0
Mon Jul  6 17:38:05 2020,6.212,40.964,18.215,1264.0,96.716207031,0,0.0,0.195,45.82,0
Mon Jul  6 17:38:12 2020,6.211,40.946,18.15,1264.64,96.715820312,0,0.0,0.37,40.3,0
Mon Jul  6 17:38:20 2020,6.216,40.964,18.035,1274.24,96.719898437,0,0.0,0.844,38.34,0
Mon Jul  6 17:38:27 2020,6.212,40.941,18.8,1332.48,96.719550781,0,0.0,0.552,38.67,0
Mon Jul  6 17:38:34 2020,6.212,40.969,19.271,1341.44,96.720003906,0,0.0,1.016,38.66,0
Mon Jul  6 17:38:41 2020,6.216,41.007,19.551,1329.92,96.717773437,23,0.1961068211068211,0.42,38.77,0
Mon Jul  6 17:38:48 2020,6.212,40.984,18.75,1372.16,96.71625,0,0.0,0.59,38.83,0
Mon Jul  6 17:38:55 2020,6.212,40.986,20.124,1364.48,96.717132812,0,0.0,0.52,39.02,0
Mon Jul  6 17:39:02 2020,6.218,40.999,20.01,1313.28,96.715367187,0,0.0,0.849,38.63,0
Mon Jul  6 17:39:09 2020,6.213,41.017,19.392,1349.12,96.716765625,7,0.05971350394334459,0.409,39.55,0
Mon Jul  6 17:39:16 2020,6.212,41.024,19.531,1326.08,96.718367187,0,0.0,0.505,38.87,0
Mon Jul  6 17:39:23 2020,6.215,41.032,19.258,1318.4,96.7185625,10,0.08527755430410297,0.663,39.23,0
Mon Jul  6 17:39:30 2020,6.215,41.039,19.714,1328.64,96.716484375,0,0.0,0.658,38.63,0
Mon Jul  6 17:39:37 2020,6.212,41.077,18.54,1323.52,96.716308593,10,0.0853187379265937,0.427,39.11,0
Mon Jul  6 17:39:44 2020,6.213,41.064,19.198,1337.6,96.716546875,11,0.09383550619668436,1.036,38.16,0
Mon Jul  6 17:39:51 2020,6.212,41.077,19.77,1372.16,96.719742187,0,0.0,0.893,38.08,0
Mon Jul  6 17:39:58 2020,6.214,41.064,18.508,1432.32,96.720320312,0,0.0,0.692,38.33,0
Mon Jul  6 17:40:05 2020,6.215,41.112,20.481,1463.04,96.721191406,0,0.0,1.245,37.97,0
Mon Jul  6 17:40:12 2020,6.21,41.095,19.073,1487.36,96.7195625,0,0.0,0.731,38.27,0
Mon Jul  6 17:40:19 2020,6.211,41.097,19.932,1461.76,96.716078125,0,0.0,0.337,41.22,0
Mon Jul  6 17:40:26 2020,6.215,41.11,18.762,1415.68,96.71784375,0,0.0,0.274,43.07,0
Mon Jul  6 17:40:33 2020,6.214,41.117,21.83,1433.6,96.718492187,0,0.0,0.531,38.96,0
Mon Jul  6 17:40:40 2020,6.211,41.12,20.953,1547.52,96.720714843,0,0.0,0.247,43.31,0
Mon Jul  6 17:40:47 2020,6.214,41.147,19.67,1488.64,96.719617187,0,0.0,0.881,38.67,0
Mon Jul  6 17:40:54 2020,6.213,41.15,20.074,1442.56,96.720320312,0,0.0,1.002,38.14,0
Mon Jul  6 17:41:02 2020,6.213,41.153,20.121,1574.4,96.721550781,0,0.0,0.697,38.29,0
Mon Jul  6 17:41:09 2020,6.216,41.17,20.95,1455.36,96.721027343,0,0.0,0.842,37.98,0
Mon Jul  6 17:41:16 2020,6.211,41.193,18.873,1402.88,96.720355468,0,0.0,0.497,38.7,0
Mon Jul  6 17:41:23 2020,6.211,41.195,19.802,1629.44,96.719785156,0,0.0,0.805,37.63,0
Mon Jul  6 17:41:30 2020,6.213,41.163,20.857,1344.0,96.7184375,1,0.008530500563334943,1.025,37.55,0
