year,month,day,hour,minute,second,time step,wind,gyro x,gyro y,gyro z,accel x,accel y,accel z,mag x,mag y,mag z,temperature,pressure,altitude,humidity,r,g,b,vis,ir,uv
2020,9,16,11,27,8,5.74,0.00,-0.01,-0.02,0.00,-9.36,-0.68,0.60,-34.50,10.70,-127.80,35.80,969.68,369.26,14.00,3896,2775,2974,312,1229,0.30
2020,9,16,11,27,14,5.74,0.04,-0.01,-0.00,0.01,-9.35,-0.73,0.65,10.10,10.40,-126.60,35.80,969.70,369.06,13.36,3364,2871,3051,314,1232,0.31
2020,9,16,11,27,19,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.72,0.66,11.10,11.00,-126.40,35.82,969.71,369.01,13.44,3468,2915,3106,314,1235,0.31
2020,9,16,11,27,25,5.74,0.00,0.00,-0.00,0.00,-9.36,-0.71,0.68,10.40,11.30,-127.20,35.81,969.69,369.17,14.46,3408,2895,3079,314,1235,0.31
2020,9,16,11,27,31,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.65,12.00,11.70,-126.70,35.82,969.69,369.12,13.60,3476,2916,3107,315,1233,0.31
2020,9,16,11,27,37,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.74,0.67,11.70,11.50,-126.60,35.84,969.68,369.17,13.49,3450,2907,3096,312,1225,0.30
2020,9,16,11,27,42,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.71,0.65,11.60,12.20,-128.10,35.85,969.69,369.18,13.80,3418,2900,3084,312,1222,0.30
2020,9,16,11,27,48,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.66,12.20,11.40,-128.50,35.86,969.66,369.41,14.33,3402,2902,3085,313,1226,0.30
2020,9,16,11,27,54,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.74,0.65,9.20,11.90,-124.70,35.87,969.70,369.10,14.75,2892,2546,2642,314,1213,0.31
2020,9,16,11,28,0,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.73,0.67,10.40,12.00,-123.00,35.87,969.70,369.08,14.56,2947,2630,2740,312,1213,0.30
2020,9,16,11,28,5,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.67,10.20,12.30,-123.30,35.86,969.67,369.35,14.12,2952,2631,2741,314,1215,0.31
2020,9,16,11,28,11,5.74,0.00,0.01,-0.00,0.02,-9.35,-0.73,0.65,10.60,11.70,-125.20,35.86,969.68,369.27,13.75,2949,2632,2743,313,1225,0.30
2020,9,16,11,28,17,5.74,0.00,0.01,0.00,0.01,-9.36,-0.74,0.68,8.20,11.50,-122.60,35.88,969.66,369.40,15.53,2976,2647,2756,314,1222,0.31
2020,9,16,11,28,22,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.72,0.66,10.30,12.50,-123.50,35.87,969.66,369.37,13.42,2968,2628,2732,315,1231,0.31
2020,9,16,11,28,28,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.72,0.66,9.90,12.00,-121.00,35.90,969.66,369.44,13.22,2841,2436,2512,314,1231,0.31
2020,9,16,11,28,34,5.74,0.00,-0.01,-0.00,0.01,-9.36,-0.75,0.66,9.80,12.90,-123.10,35.92,969.68,369.22,13.53,2853,2446,2522,313,1223,0.30
2020,9,16,11,28,40,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.67,9.10,11.80,-122.30,35.92,969.65,369.52,13.08,2861,2468,2549,313,1222,0.30
2020,9,16,11,28,45,5.74,0.00,0.01,-0.00,0.00,-9.35,-0.71,0.64,15.70,17.50,-131.10,35.93,969.65,369.49,13.29,3033,2702,2821,313,1228,0.30
2020,9,16,11,28,51,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.74,0.67,-30.60,24.30,-132.70,35.94,969.64,369.54,13.09,2986,2655,2763,314,1229,0.31
2020,9,16,11,28,57,5.74,0.00,0.00,0.01,0.01,-9.36,-0.73,0.61,15.30,16.40,-130.90,35.94,969.61,369.88,13.82,3358,2877,3057,314,1226,0.31
2020,9,16,11,29,3,5.74,0.00,0.00,-0.00,0.02,-9.37,-0.70,0.64,15.60,17.00,-130.60,35.95,969.63,369.68,13.81,3843,2883,3118,314,1229,0.31
2020,9,16,11,29,8,5.75,0.00,0.00,-0.01,0.01,-9.36,-0.71,0.67,15.60,19.90,-131.00,35.96,969.64,369.58,13.59,4036,2880,3108,313,1232,0.30
2020,9,16,11,29,14,5.74,0.00,-0.00,-0.01,0.01,-9.37,-0.72,0.66,15.30,18.90,-130.90,35.95,969.67,369.34,14.20,3553,2872,3077,312,1232,0.30
2020,9,16,11,29,20,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.72,0.67,16.60,17.20,-131.60,35.96,969.67,369.30,14.41,3289,2836,3011,313,1229,0.30
2020,9,16,11,29,26,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.73,0.67,15.00,15.90,-131.50,35.96,969.63,369.77,15.34,3235,2853,3016,312,1223,0.30
2020,9,16,11,29,31,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.75,0.68,15.10,17.00,-130.80,35.98,969.65,369.48,15.67,3255,2875,3038,313,1228,0.30
2020,9,16,11,29,37,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.74,0.64,14.10,14.00,-129.50,35.99,969.66,369.45,13.97,3177,2842,2994,315,1243,0.31
2020,9,16,11,29,43,5.74,0.00,0.00,-0.00,0.01,-9.35,-0.74,0.64,4.40,10.20,-121.20,36.00,969.65,369.46,13.74,3131,2794,2946,315,1241,0.31
2020,9,16,11,29,49,5.74,0.00,0.00,0.01,0.01,-9.35,-0.74,0.67,-19.60,15.90,-118.10,36.00,969.66,369.43,13.73,3021,2451,2528,313,1219,0.30
2020,9,16,11,29,54,5.74,0.00,0.00,-0.01,0.01,-9.38,-0.72,0.64,12.30,12.40,-129.90,36.02,969.68,369.27,13.84,3404,2826,3017,312,1229,0.30
2020,9,16,11,30,0,5.74,0.00,-0.01,-0.01,0.01,-9.37,-0.72,0.66,14.20,14.60,-129.60,36.00,969.67,369.32,13.42,3286,2825,3000,313,1235,0.30
2020,9,16,11,30,6,5.74,0.00,-0.00,-0.01,0.02,-9.36,-0.74,0.67,14.50,15.00,-130.90,35.98,969.63,369.66,13.70,3233,2813,2981,314,1235,0.31
2020,9,16,11,30,12,5.75,0.00,0.00,-0.01,0.01,-9.35,-0.73,0.67,14.90,18.30,-131.30,35.97,969.62,369.76,13.68,3272,2825,2998,313,1233,0.31
2020,9,16,11,30,17,5.74,0.00,-0.01,-0.01,0.01,-9.35,-0.72,0.67,15.40,16.60,-130.20,35.96,969.63,369.69,13.53,3308,2880,3050,314,1223,0.31
2020,9,16,11,30,23,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.72,0.68,14.10,14.30,-129.00,35.96,969.65,369.52,13.78,2990,2676,2793,313,1218,0.30
2020,9,16,11,30,29,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.67,11.50,12.70,-123.90,35.96,969.62,369.71,13.86,3038,2741,2870,313,1217,0.30
2020,9,16,11,30,34,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.74,0.67,13.50,13.10,-127.70,35.97,969.64,369.54,15.00,3378,2877,3058,313,1224,0.30
2020,9,16,11,30,40,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.72,0.66,14.00,12.40,-128.50,36.00,969.65,369.50,17.19,3294,2835,3010,314,1234,0.31
2020,9,16,11,30,46,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.74,0.62,14.20,12.90,-128.10,36.00,969.65,369.47,15.59,3350,2841,3023,314,1247,0.31
2020,9,16,11,30,52,5.74,0.00,0.00,-0.02,0.01,-9.36,-0.71,0.63,12.70,22.30,-131.50,36.00,969.62,369.71,14.05,3464,2951,3136,314,1224,0.31
2020,9,16,11,30,57,5.74,0.00,0.01,-0.00,0.01,-9.37,-0.72,0.61,12.50,23.10,-133.70,35.98,969.63,369.68,13.48,3623,2924,3132,313,1225,0.30
2020,9,16,11,31,3,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.70,0.63,15.50,17.90,-129.50,35.99,969.65,369.50,14.32,3547,2922,3121,313,1226,0.30
2020,9,16,11,31,9,5.74,0.00,-0.00,-0.00,0.00,-9.35,-0.74,0.62,15.70,17.40,-129.60,35.96,969.65,369.51,13.09,3333,2897,3069,313,1225,0.30
2020,9,16,11,31,15,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.73,0.66,16.00,17.50,-130.40,35.97,969.65,369.48,13.52,3323,2872,3045,314,1234,0.30
2020,9,16,11,31,20,5.75,0.00,0.00,-0.01,0.01,-9.37,-0.72,0.64,16.80,18.00,-130.70,35.97,969.62,369.79,13.48,3324,2893,3064,314,1236,0.31
2020,9,16,11,31,26,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.74,0.64,15.70,16.60,-129.60,35.97,969.61,369.83,14.03,3223,2874,3028,314,1240,0.31
2020,9,16,11,31,32,5.74,0.00,0.00,-0.00,0.01,-9.35,-0.74,0.67,14.20,17.10,-129.30,35.99,969.63,369.68,13.51,3226,2872,3027,315,1245,0.31
2020,9,16,11,31,38,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.73,0.65,14.20,15.90,-129.60,36.00,969.64,369.54,14.30,3217,2871,3025,317,1268,0.32
2020,9,16,11,31,43,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.73,0.65,12.20,19.20,-134.70,36.01,969.62,369.71,14.37,3118,2810,2944,318,1281,0.33
2020,9,16,11,31,49,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.73,0.62,15.80,16.60,-130.20,36.03,969.64,369.61,13.88,3389,2922,3097,316,1250,0.32
2020,9,16,11,31,55,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.73,0.64,14.40,14.90,-130.00,36.05,969.64,369.59,13.79,3155,2840,2982,315,1244,0.31
2020,9,16,11,32,1,5.74,0.00,-0.00,-0.02,0.01,-9.35,-0.72,0.68,14.40,14.60,-130.00,36.06,969.64,369.61,13.86,3209,2866,3018,315,1254,0.31
2020,9,16,11,32,6,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.62,15.00,16.20,-131.60,36.07,969.63,369.66,14.28,3206,2872,3022,321,1306,0.34
2020,9,16,11,32,12,5.74,0.00,0.02,-0.01,0.01,-9.37,-0.74,0.66,15.70,15.70,-129.90,36.06,969.63,369.67,14.12,3183,2854,3002,319,1291,0.33
2020,9,16,11,32,18,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.74,0.67,14.90,16.10,-129.70,36.08,969.66,369.45,14.67,3236,2896,3048,318,1283,0.33
2020,9,16,11,32,24,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.73,0.64,15.90,15.80,-131.50,36.09,969.61,369.83,15.15,3253,2901,3056,324,1341,0.36
2020,9,16,11,32,29,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.63,14.80,14.70,-128.10,36.09,969.64,369.57,15.08,3211,2887,3030,324,1348,0.36
2020,9,16,11,32,35,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.74,0.65,15.40,14.60,-128.50,36.12,969.59,369.74,14.59,3131,2784,2900,325,1384,0.36
2020,9,16,11,32,41,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.74,0.63,14.70,15.20,-130.50,36.10,969.67,369.36,13.28,3249,2921,3062,327,1397,0.37
2020,9,16,11,32,46,5.74,0.00,-0.01,-0.01,0.01,-9.35,-0.72,0.64,13.30,13.90,-128.10,36.12,969.61,369.84,14.18,3038,2656,2753,324,1380,0.36
2020,9,16,11,32,52,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.74,0.65,15.60,13.50,-127.90,36.10,969.60,369.89,13.32,3076,2721,2830,327,1388,0.38
2020,9,16,11,32,58,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.73,0.66,14.80,14.10,-128.00,36.07,969.63,369.66,12.85,3075,2723,2832,328,1398,0.38
2020,9,16,11,33,4,5.74,0.00,-0.00,-0.01,0.00,-9.37,-0.74,0.67,14.10,14.20,-128.70,36.09,969.64,369.62,12.92,3045,2681,2785,329,1406,0.39
2020,9,16,11,33,9,5.74,0.00,0.01,-0.01,0.00,-9.36,-0.73,0.63,13.00,13.70,-127.60,36.06,969.59,370.02,12.53,3010,2639,2738,328,1408,0.38
2020,9,16,11,33,15,5.74,0.00,0.00,-0.00,0.01,-9.35,-0.73,0.67,13.40,13.70,-127.70,36.07,969.61,369.86,12.60,2990,2615,2712,329,1410,0.39
2020,9,16,11,33,21,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.74,0.67,13.60,12.50,-127.70,36.08,969.61,369.83,12.71,2972,2597,2693,327,1407,0.38
2020,9,16,11,33,27,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.76,0.66,13.60,13.00,-126.20,36.09,969.62,369.77,13.09,2962,2581,2674,330,1429,0.39
2020,9,16,11,33,32,5.74,0.00,0.00,-0.00,0.00,-9.38,-0.76,0.66,13.40,13.30,-125.60,36.09,969.60,369.95,12.79,2939,2560,2651,329,1401,0.39
2020,9,16,11,33,38,5.74,0.00,-0.01,-0.01,0.01,-9.36,-0.75,0.62,12.90,13.40,-126.80,36.09,969.58,370.07,12.83,2922,2545,2637,329,1402,0.39
2020,9,16,11,33,44,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.74,0.64,12.70,13.90,-127.00,36.10,969.59,370.02,12.92,2910,2535,2626,328,1398,0.38
2020,9,16,11,33,50,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.74,0.66,13.50,13.50,-126.80,36.09,969.57,370.16,13.42,2889,2516,2607,328,1386,0.38
2020,9,16,11,33,55,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.74,0.66,14.10,13.80,-126.70,36.09,969.60,369.91,13.46,2873,2501,2591,328,1387,0.38
2020,9,16,11,34,1,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.74,0.64,13.10,13.30,-124.80,36.10,969.58,370.09,13.80,2853,2480,2568,324,1352,0.36
2020,9,16,11,34,7,5.74,0.00,-0.00,-0.01,0.01,-9.37,-0.75,0.65,13.70,13.30,-127.20,36.11,969.57,370.16,13.82,2847,2471,2558,326,1363,0.36
2020,9,16,11,34,13,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.75,0.66,13.40,12.00,-125.60,36.12,969.60,369.96,13.98,2834,2461,2547,322,1322,0.35
2020,9,16,11,34,18,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.63,13.80,12.30,-126.80,36.13,969.61,369.86,13.82,2835,2461,2547,322,1326,0.35
2020,9,16,11,34,24,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,13.50,13.40,-125.70,36.14,969.56,370.29,13.63,2835,2460,2546,326,1364,0.37
2020,9,16,11,34,30,5.76,0.00,-0.00,-0.01,0.01,-9.36,-0.73,0.66,13.10,13.40,-125.50,36.12,969.57,370.15,13.03,2836,2461,2547,320,1312,0.34
2020,9,16,11,34,35,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.76,0.65,13.30,13.40,-125.60,36.12,969.57,370.17,12.97,2813,2442,2528,318,1284,0.33
2020,9,16,11,34,41,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.74,0.66,13.60,13.50,-126.60,36.13,969.61,369.85,13.56,3030,2731,2866,321,1317,0.34
2020,9,16,11,34,47,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.64,13.50,12.70,-125.30,36.14,969.58,370.06,13.22,2845,2496,2591,317,1271,0.32
2020,9,16,11,34,53,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.74,0.65,11.60,12.40,-124.70,36.15,969.62,369.74,13.30,2803,2422,2504,316,1268,0.32
2020,9,16,11,34,58,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.76,0.64,12.70,13.40,-124.40,36.17,969.62,369.78,13.30,2807,2425,2507,316,1268,0.32
2020,9,16,11,35,4,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.64,12.60,14.40,-125.40,36.17,969.57,370.15,13.02,2801,2420,2502,315,1252,0.31
2020,9,16,11,35,10,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.74,0.66,12.40,13.10,-124.30,36.18,969.57,370.20,13.15,2801,2420,2502,315,1242,0.31
2020,9,16,11,35,16,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.74,0.62,11.40,13.00,-124.30,36.19,969.59,370.01,13.44,2792,2413,2494,314,1232,0.31
2020,9,16,11,35,21,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.75,0.66,12.00,13.60,-125.10,36.21,969.59,369.99,13.13,2791,2411,2493,313,1232,0.30
2020,9,16,11,35,27,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.64,12.80,12.50,-124.30,36.23,969.58,370.10,13.56,2811,2428,2510,313,1231,0.30
2020,9,16,11,35,33,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,12.60,12.50,-126.60,36.24,969.60,369.91,13.49,2781,2403,2485,313,1228,0.30
2020,9,16,11,35,39,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.74,0.65,12.20,13.00,-125.50,36.25,969.59,369.98,13.15,2874,2552,2658,317,1269,0.32
2020,9,16,11,35,44,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.73,0.67,12.60,12.80,-126.00,36.26,969.60,369.95,13.03,2881,2563,2671,316,1255,0.32
2020,9,16,11,35,50,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.72,0.65,14.00,14.10,-127.80,36.26,969.60,369.89,13.52,3041,2736,2880,314,1235,0.31
2020,9,16,11,35,56,5.75,0.00,-0.00,-0.01,0.01,-9.37,-0.73,0.65,14.60,18.70,-131.20,36.25,969.56,370.26,13.64,3098,2767,2918,314,1228,0.31
2020,9,16,11,36,2,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.73,0.64,14.50,16.40,-130.10,36.24,969.60,369.96,14.08,3066,2755,2901,312,1223,0.30
2020,9,16,11,36,7,5.74,0.00,0.00,-0.00,0.01,-9.38,-0.73,0.68,14.70,16.50,-129.70,36.22,969.58,370.33,13.25,3054,2744,2890,313,1221,0.30
2020,9,16,11,36,13,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.74,0.62,14.60,15.60,-129.90,36.21,969.60,369.91,13.60,3083,2774,2920,314,1222,0.31
2020,9,16,11,36,19,5.74,0.00,-0.00,-0.01,0.01,-9.36,-0.74,0.64,15.20,17.20,-130.90,36.22,969.61,369.87,15.03,3086,2778,2923,313,1222,0.30
2020,9,16,11,36,25,5.74,0.00,0.01,-0.00,0.01,-9.35,-0.75,0.62,13.80,16.10,-130.90,36.23,969.58,370.08,14.92,3009,2714,2844,313,1222,0.30
2020,9,16,11,36,30,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.74,0.67,14.10,15.50,-130.60,36.22,969.59,369.99,13.44,3014,2719,2848,314,1220,0.31
2020,9,16,11,36,36,5.74,0.00,-0.01,-0.01,0.01,-9.37,-0.74,0.67,14.50,14.50,-129.50,36.22,969.60,369.95,13.28,2946,2632,2746,314,1220,0.31
2020,9,16,11,36,42,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.73,0.65,14.20,14.80,-128.30,36.21,969.59,370.05,12.82,2929,2612,2722,314,1218,0.31
2020,9,16,11,36,47,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.75,0.65,13.70,15.50,-131.10,36.18,969.56,370.31,12.66,2897,2561,2662,313,1218,0.30
2020,9,16,11,36,53,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.76,0.66,15.00,15.10,-128.60,36.19,969.56,370.25,12.85,2882,2538,2635,313,1216,0.30
2020,9,16,11,36,59,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.75,0.67,13.50,14.40,-128.00,36.21,969.57,370.18,12.88,2843,2483,2573,313,1216,0.30
2020,9,16,11,37,5,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.74,0.64,14.50,14.10,-129.50,36.21,969.58,370.08,12.95,2845,2485,2575,313,1216,0.30
2020,9,16,11,37,10,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.66,13.60,14.90,-128.80,36.22,969.58,370.07,12.84,2845,2484,2574,311,1216,0.29
2020,9,16,11,37,16,5.74,0.00,-0.00,-0.01,0.01,-9.37,-0.74,0.66,13.10,13.50,-128.40,36.22,969.61,369.88,13.05,2855,2491,2581,311,1218,0.30
2020,9,16,11,37,22,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.64,13.80,14.10,-128.60,36.22,969.57,370.09,12.80,2865,2500,2590,312,1220,0.30
2020,9,16,11,37,28,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.74,0.67,13.60,13.00,-125.70,36.22,969.56,370.29,12.77,2885,2522,2614,313,1226,0.30
2020,9,16,11,37,33,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.74,0.67,13.80,12.70,-125.50,36.23,969.56,370.30,12.66,2901,2543,2637,314,1227,0.31
2020,9,16,11,37,39,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.76,0.64,13.80,14.30,-126.80,36.22,969.56,370.29,12.52,2964,2633,2740,313,1229,0.30
2020,9,16,11,37,45,5.74,0.00,0.01,-0.00,0.01,-9.36,-0.76,0.67,13.80,13.70,-127.10,36.22,969.58,370.12,12.61,2964,2632,2739,315,1238,0.31
2020,9,16,11,37,51,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.73,0.66,14.20,13.90,-126.50,36.23,969.56,370.29,12.54,2949,2607,2710,319,1268,0.33
2020,9,16,11,37,56,5.74,0.00,0.01,-0.01,0.01,-9.34,-0.74,0.64,14.40,14.00,-127.70,36.23,969.55,370.35,12.88,2952,2600,2700,321,1286,0.34
2020,9,16,11,38,2,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.76,0.67,14.10,14.20,-125.70,36.23,969.52,370.60,12.82,2984,2641,2746,322,1312,0.35
2020,9,16,11,38,8,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.66,13.40,13.50,-126.70,36.24,969.58,370.06,12.78,2979,2624,2724,324,1338,0.36
2020,9,16,11,38,14,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.74,0.67,14.30,12.80,-124.70,36.24,969.55,370.48,13.03,2924,2518,2599,328,1371,0.38
2020,9,16,11,38,19,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.75,0.65,13.60,13.30,-124.60,36.26,969.56,370.25,13.08,2927,2499,2575,332,1411,0.40
2020,9,16,11,38,25,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.73,0.63,12.90,13.70,-124.10,36.27,969.55,370.39,13.23,2946,2472,2539,335,1440,0.42
2020,9,16,11,38,31,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.75,0.66,13.50,13.00,-123.40,36.28,969.55,370.37,13.23,2950,2475,2542,336,1459,0.42
2020,9,16,11,38,36,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.67,12.60,12.40,-123.70,36.30,969.54,370.41,13.70,2978,2498,2565,338,1478,0.43
2020,9,16,11,38,42,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.66,12.80,13.30,-123.70,36.31,969.56,370.24,13.39,2979,2504,2572,339,1491,0.44
2020,9,16,11,38,48,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.67,13.60,12.90,-123.90,36.32,969.56,370.30,13.55,3004,2521,2589,342,1516,0.46
2020,9,16,11,38,54,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.64,12.90,12.70,-125.10,36.33,969.54,370.45,13.49,2997,2531,2601,341,1514,0.45
2020,9,16,11,38,59,5.74,0.00,0.00,-0.01,0.01,-9.37,-0.76,0.65,12.70,13.40,-124.70,36.34,969.52,370.61,13.80,2968,2506,2575,343,1540,0.46
2020,9,16,11,39,5,5.74,0.00,0.00,-0.01,0.01,-9.35,-0.77,0.66,12.30,13.50,-124.90,36.35,969.53,370.52,13.62,3002,2530,2600,351,1619,0.50
2020,9,16,11,39,11,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.75,0.70,13.40,14.30,-125.10,36.36,969.57,370.20,13.62,3002,2530,2599,356,1669,0.53
2020,9,16,11,39,17,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.74,0.67,13.50,13.00,-125.10,36.37,969.57,370.17,14.16,3052,2570,2640,359,1698,0.55
2020,9,16,11,39,22,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.75,0.65,12.70,12.60,-125.10,36.39,969.52,370.61,14.40,3040,2561,2631,367,1782,0.59
2020,9,16,11,39,28,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.76,0.65,12.40,14.00,-124.50,36.41,969.54,370.48,14.78,3012,2539,2609,366,1762,0.58
2020,9,16,11,39,34,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.66,13.20,13.90,-124.90,36.42,969.54,370.43,14.72,3027,2549,2619,372,1797,0.62
2020,9,16,11,39,40,5.74,0.00,0.00,0.00,0.01,-9.35,-0.76,0.68,13.10,13.50,-122.80,36.43,969.55,370.38,14.62,3114,2609,2679,379,1862,0.65
2020,9,16,11,39,45,5.75,0.00,0.01,-0.01,0.01,-9.37,-0.76,0.65,12.70,12.60,-123.90,36.44,969.53,370.51,14.24,3070,2578,2647,378,1872,0.65
2020,9,16,11,39,51,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.64,13.00,12.60,-123.10,36.45,969.53,370.50,14.21,3043,2559,2628,380,1867,0.66
2020,9,16,11,39,57,5.74,0.00,0.01,-0.01,0.01,-9.37,-0.75,0.69,12.60,13.80,-123.60,36.46,969.55,370.36,14.39,3055,2562,2631,387,1922,0.70
2020,9,16,11,40,3,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.77,0.66,11.40,13.40,-122.20,36.46,969.53,370.50,13.55,3024,2541,2610,374,1819,0.63
2020,9,16,11,40,8,5.74,0.00,0.01,-0.01,0.01,-9.38,-0.76,0.69,12.10,13.50,-123.10,36.47,969.53,370.49,13.61,2985,2512,2581,367,1761,0.59
2020,9,16,11,40,14,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.76,0.65,11.80,13.10,-122.90,36.48,969.54,370.44,13.56,2967,2502,2571,366,1722,0.58
2020,9,16,11,40,20,5.74,0.00,0.00,-0.00,0.01,-9.37,-0.76,0.67,12.60,12.90,-122.60,36.49,969.53,370.55,13.58,2904,2450,2518,352,1610,0.51
2020,9,16,11,40,26,5.74,0.00,0.00,-0.01,0.01,-9.36,-0.76,0.67,11.60,13.30,-123.00,36.49,969.51,370.72,13.74,2948,2482,2549,350,1610,0.50
2020,9,16,11,40,31,5.74,0.00,-0.00,-0.01,0.01,-9.35,-0.75,0.65,12.30,12.80,-122.60,36.50,969.54,370.42,13.79,2908,2448,2515,372,1786,0.62
2020,9,16,11,40,37,5.74,0.00,0.01,-0.01,0.01,-9.35,-0.76,0.66,12.60,13.60,-122.30,36.52,969.56,370.23,15.78,2948,2475,2542,354,1641,0.52
2020,9,16,11,40,43,5.74,0.00,0.01,-0.01,0.01,-9.36,-0.75,0.68,12.00,13.10,-123.60,36.53,969.55,370.38,15.69,2918,2455,2522,347,1554,0.48
2020,9,16,11,40,48,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.74,0.67,12.40,12.80,-124.20,36.54,969.52,370.64,14.55,2902,2442,2509,348,1576,0.49
2020,9,16,11,40,54,5.74,0.00,0.00,-0.01,0.01,-9.34,-0.76,0.66,12.00,13.60,-122.30,36.55,969.56,370.23,14.12,2905,2445,2511,339,1482,0.44
2020,9,16,11,41,0,5.74,0.00,0.00,-0.01,0.00,-9.35,-0.76,0.67,12.00,13.40,-123.10,36.55,969.53,370.51,15.70,2909,2448,2515,351,1597,0.50
